Time Step,p-in,t-out,t-cs-avg,t-cs-max,t-max,t-pb-max,htc-cs-avg,t-endcap-max,t-inner-tube-max,flow-time,courant-max
3388,10192031.85465225,931.4253168087324,1246.767377967042,1341.348999023438,2006.57275390625,1402.661010742188,-21203.92665341724,1399.383178710938,945.7129516601562,1.865400000000001,55775.40514423939
3389,10192031.85465225,931.3004105032188,1246.765209894717,1341.392944335938,2006.5654296875,1402.667114257812,-21203.79681745123,1399.375244140625,945.7951049804688,1.866000000000001,55775.3705388741
3390,10192031.85465225,931.08852193503,1246.763004896411,1341.433959960938,2006.558227539062,1402.672973632812,-21203.74395687029,1399.367309570312,945.92236328125,1.866600000000001,55775.32110271246
3391,10192031.85465225,931.0820047501456,1246.760759987374,1341.472534179688,2006.550903320312,1402.678466796875,-21203.62890887026,1399.359375,945.8645629882812,1.867200000000001,55775.24694863432
3392,10192031.85465225,931.2246589582852,1246.758479724239,1341.508666992188,2006.543579101562,1402.683837890625,-21203.42202172887,1399.351440429688,946.2215576171876,1.867800000000001,55775.19751269177
3393,10192031.85465225,931.6238697688036,1246.756168208266,1341.542602539062,2006.536376953125,1402.68896484375,-21204.00185783759,1399.343627929688,946.0538940429688,1.868400000000001,55775.10358464233
3394,10192031.85465225,930.9146176601236,1246.753816242698,1341.574584960938,2006.529052734375,1402.69384765625,-21203.28627492202,1399.335815429688,946.4406127929688,1.869000000000001,55775.0887539266
3395,10192031.85465225,931.4695550763988,1246.751444735047,1341.604736328125,2006.521728515625,1402.698608398438,-21203.9007043806,1399.328125,946.6954956054688,1.869600000000001,55774.98988268998
3396,10192031.85465225,931.1258705799268,1246.749051261633,1341.63330078125,2006.514404296875,1402.703002929688,-21204.34554084416,1399.320434570312,947.2011108398438,1.870200000000001,55774.93056011626
3397,10192031.85465225,931.6226968236826,1246.746609831437,1341.66015625,2006.507080078125,1402.707275390625,-21203.95615339659,1399.312866210938,947.7420043945312,1.870800000000001,55774.92067303291
3398,10192031.85465225,931.4843446788972,1246.744151239428,1341.685668945312,2006.499755859375,1402.71142578125,-21204.14162526517,1399.305419921875,947.8770141601562,1.871400000000001,55774.87618120122
3399,10192031.85465225,931.0925744914088,1246.741660682685,1341.709716796875,2006.492431640625,1402.71533203125,-21203.68034269864,1399.298095703125,948.2012329101562,1.872000000000001,55774.8316894405
3400,10192031.85465225,931.3239897280524,1246.739155554157,1341.732543945312,2006.485107421875,1402.719116210938,-21203.83833286281,1399.290893554688,948.75927734375,1.872600000000001,55774.742706132
3401,10192031.85465225,931.310537209102,1246.736626072,1341.754272460938,2006.477783203125,1402.72265625,-21203.90630961323,1399.28369140625,948.8617553710938,1.873200000000001,55774.71798859671
3402,10192031.85465225,931.4807607210746,1246.734071475499,1341.77490234375,2006.470458984375,1402.725952148438,-21203.73624987825,1399.276733398438,949.1907958984376,1.873800000000001,55774.69821458423
3403,10192031.85465225,931.2414483875532,1246.731495571089,1341.795776367188,2006.463134765625,1402.729248046875,-21203.47445906807,1399.269775390625,949.3902587890624,1.874400000000001,55774.65372310745
3404,10192031.85465225,931.2349081638504,1246.728899197064,1341.816528320312,2006.455688476562,1402.732299804688,-21203.46630432162,1399.263061523438,949.5231323242188,1.875000000000001,55774.63889263095
3405,10192031.85465225,931.1614869323676,1246.726287515471,1341.836181640625,2006.448364257812,1402.735107421875,-21203.44037307038,1399.25634765625,949.8834228515624,1.875600000000001,55774.57957080386
3406,10192031.85465225,930.9719744374618,1246.723661667093,1341.855102539062,2006.44091796875,1402.737915039062,-21203.42492414506,1399.249877929688,950.4200439453124,1.876200000000001,55774.49553176483
3407,10192031.85465225,931.149159760084,1246.721019664872,1341.873046875,2006.43359375,1402.740478515625,-21203.71681725929,1399.243408203125,950.6904907226562,1.876800000000001,55774.48070137246
3408,10192031.85465225,930.804729515686,1246.718360085322,1341.89013671875,2006.426147460938,1402.742919921875,-21203.58529253066,1399.237182617188,950.864013671875,1.877400000000001,55774.41643643002
3409,10192031.85465225,931.2768743636252,1246.715684579184,1341.906494140625,2006.418823242188,1402.745239257812,-21203.63318258131,1399.23095703125,951.1099853515624,1.878000000000001,55774.40160607972
3410,10192031.85465225,930.9142440922276,1246.712995049132,1341.922241210938,2006.411376953125,1402.747436523438,-21203.49347436838,1399.224975585938,951.2855834960938,1.878600000000001,55774.37194540278
3411,10191484.79081806,930.1850236318426,1246.712943426847,1341.935913085938,2006.410522460938,1402.747680664062,-21202.98177955279,1399.224609375,951.2953491210938,1.878675000000001,6974.130928979187
3412,10192193.56949268,930.1876559107476,1246.717579666125,1341.904541015625,2006.409545898438,1402.748046875,-21185.40486796203,1399.224243164062,951.3213500976562,1.878750000000001,6881.063603059087
3413,10192180.07583799,930.187393343171,1246.728739885081,1341.750732421875,2006.40869140625,1402.748291015625,-21142.12008373679,1399.223876953125,951.3778076171876,1.878825000000001,6866.66651844116
3414,10192257.32304108,930.1873004116312,1246.739032305694,1341.547607421875,2006.408203125,1402.748413085938,-21092.86406111155,1399.2236328125,951.4364013671876,1.878862500000001,3486.303636769283
3415,10192205.16610866,930.1871446210351,1246.750203612644,1341.097290039062,2006.40771484375,1402.74853515625,-21049.72554528025,1399.223388671875,951.4685668945312,1.878900000000001,3461.285119623672
3416,10192205.16610866,929.7348680463596,1246.801340524863,1335.490478515625,2006.400268554688,1402.749633789062,-21036.23929353908,1399.217163085938,947.3676147460938,1.879500000000001,55378.14787134327
3417,10192205.16610866,929.8173697008352,1246.83464211905,1335.990966796875,2006.392944335938,1402.748901367188,-21037.92390369925,1399.211303710938,944.0062866210938,1.880100000000001,55375.56723738709
3418,10192205.16610866,929.8918129949252,1246.860062783113,1336.329711914062,2006.385498046875,1402.746215820312,-21038.34572503185,1399.20556640625,941.217041015625,1.880700000000001,55375.42987197965
3419,10192205.16610866,929.9354765027202,1246.880650238233,1336.609985351562,2006.378051757812,1402.741088867188,-21039.31285738925,1399.200073242188,939.0943603515624,1.881300000000001,55375.70460347602
3420,10192205.16610866,930.0195415845196,1246.898121297877,1336.866455078125,2006.37060546875,1402.73388671875,-21040.19955136267,1399.194702148438,937.9620361328124,1.881900000000001,55375.90574790727
3421,10192205.16610866,930.2773011803566,1246.913376501485,1337.108032226562,2006.363159179688,1402.724853515625,-21041.0963505499,1399.189453125,936.9348754882812,1.882500000000001,55375.92537183247
3422,10192205.16610866,930.6775093727088,1246.926944980772,1337.336669921875,2006.355712890625,1402.714599609375,-21041.96134244039,1399.1845703125,940.2047729492188,1.883100000000001,55375.86159412646
3423,10192205.16610866,930.9014357933293,1246.939157564762,1337.552978515625,2006.348266601562,1402.703369140625,-21041.84514520827,1399.179809570312,944.5245971679688,1.883700000000001,55375.80272252825
3424,10192205.16610866,931.0719979334654,1246.950310824569,1337.757080078125,2006.3408203125,1402.691772460938,-21043.82562241504,1399.175415039062,948.7344360351562,1.884300000000001,55375.4985545982
3425,10192205.16610866,931.02249101696,1246.960483079316,1337.948852539062,2006.333374023438,1402.6796875,-21042.55800767567,1399.171142578125,951.9340209960938,1.884900000000001,55375.48383687987
3426,10192205.16610866,931.4582098522544,1246.969914802188,1338.12890625,2006.325927734375,1402.667358398438,-21044.54382491004,1399.167236328125,954.0188598632812,1.885500000000001,55375.12080230466
3427,10192205.16610866,931.2866759637168,1246.978626103609,1338.297485351562,2006.318481445312,1402.65478515625,-21044.06397117887,1399.16357421875,955.954345703125,1.886100000000001,55374.98834492864
3428,10192205.16610866,930.7291289277268,1246.986738767603,1338.455322265625,2006.31103515625,1402.642211914062,-21044.32021403707,1399.160278320312,957.7996826171876,1.886700000000001,55374.72833784814
3429,10192205.16610866,931.01941645135,1246.994316014619,1338.602783203125,2006.303466796875,1402.62939453125,-21044.78268198217,1399.1572265625,958.7736206054688,1.887300000000001,55374.52229623545
3430,10192205.16610866,930.706781455098,1247.001413494117,1338.74072265625,2006.296020507812,1402.61669921875,-21045.37427684646,1399.154418945312,960.1587524414062,1.887900000000001,55374.32116185441
3431,10192205.16610866,930.7024234493794,1247.008066010365,1338.86962890625,2006.28857421875,1402.60400390625,-21045.30883923045,1399.15185546875,960.905517578125,1.888500000000001,55374.10531194895
3432,10192205.16610866,930.6336560941296,1247.014337326889,1338.990234375,2006.281005859375,1402.59130859375,-21046.21197881684,1399.149536132812,961.911376953125,1.889100000000001,55373.85512439143
3433,10192205.16610866,930.920534983638,1247.020237919344,1339.10302734375,2006.273559570312,1402.578735351562,-21045.93356262257,1399.147583007812,962.8184814453124,1.889700000000001,55373.69814511747
3434,10192205.16610866,931.19201573257,1247.02580375198,1339.208618164062,2006.265991210938,1402.566162109375,-21046.12108166088,1399.145874023438,963.3729858398438,1.890300000000001,55373.49701672344
3435,10192205.16610866,930.861835889594,1247.031074746255,1339.307495117188,2006.258544921875,1402.553588867188,-21046.62796291877,1399.144287109375,964.4674682617188,1.890900000000001,55373.31060634577
3436,10192205.16610866,931.5408605293584,1247.036066246533,1339.400268554688,2006.2509765625,1402.541137695312,-21047.05279701963,1399.14306640625,965.27880859375,1.891500000000001,55373.1487246676
3437,10192205.16610866,930.1746620073468,1247.040788503968,1339.487426757812,2006.243530273438,1402.528686523438,-21046.7775980408,1399.141967773438,966.441650390625,1.892100000000001,55373.05061502026
3438,10192205.16610866,931.0180020381152,1247.045269336072,1339.5732421875,2006.235961914062,1402.516235351562,-21046.985583507,1399.140991210938,967.0424194335938,1.892700000000001,55372.90835664917
3439,10192205.16610866,930.3600984567572,1247.049509185678,1339.655395507812,2006.228515625,1402.504028320312,-21046.5527626483,1399.140258789062,967.9268798828124,1.893300000000001,55372.75138274313
3440,10192205.16610866,930.9688892952644,1247.053563745759,1339.73291015625,2006.220947265625,1402.49169921875,-21047.32224772238,1399.139770507812,968.1826171875,1.893900000000001,55372.61893670218
3441,10192205.16610866,930.4822512860012,1247.057413478739,1339.806030273438,2006.21337890625,1402.479614257812,-21047.5007459997,1399.139404296875,968.7120971679688,1.894500000000001,55372.45215370003
3442,10192205.16610866,930.7668739568784,1247.061074514706,1339.875244140625,2006.205810546875,1402.467529296875,-21047.74379644028,1399.13916015625,968.8032836914062,1.895100000000001,55372.38347863824
3443,10192205.16610866,930.4844191224648,1247.064557304089,1339.940795898438,2006.1982421875,1402.45556640625,-21047.88544518896,1399.139038085938,969.843994140625,1.895700000000001,55372.22160238086
3444,10192205.16610866,930.4533985311076,1247.067873410256,1340.0029296875,2006.190795898438,1402.443603515625,-21048.13411375552,1399.139038085938,971.0985107421876,1.896300000000001,55372.14802257676
3445,10192205.16610866,930.3574002933352,1247.071036484127,1340.061767578125,2006.183227539062,1402.431762695312,-21048.12570968101,1399.13916015625,972.218505859375,1.896900000000001,55371.98124241138
3446,10192205.16610866,930.6540590129785,1247.074046327524,1340.11767578125,2006.175659179688,1402.420043945312,-21048.30194950346,1399.139404296875,972.8751220703124,1.897500000000001,55371.98124241138
3447,10192205.16610866,930.5810371030824,1247.07692602318,1340.1708984375,2006.168090820312,1402.408447265625,-21048.92048104422,1399.1396484375,973.678466796875,1.898100000000001,55371.78993698829
3448,10192205.16610866,930.4847771788468,1247.079650623799,1340.221435546875,2006.160522460938,1402.396850585938,-21048.30728836278,1399.14013671875,974.7023315429688,1.898700000000001,55371.77031599399
3449,10192205.16610866,930.8529020812366,1247.082266310633,1340.26953125,2006.152954101562,1402.385375976562,-21048.98997657675,1399.140502929688,974.6770629882812,1.899300000000001,55371.64277987002
3450,10192205.16610866,930.6673719286867,1247.084739905328,1340.3154296875,2006.145385742188,1402.3740234375,-21048.42549813766,1399.14111328125,974.4938354492188,1.899900000000001,55371.56429639343
3451,10192205.16610866,930.7429616752293,1247.087117040215,1340.359252929688,2006.137817382812,1402.36279296875,-21049.24394232395,1399.1416015625,974.7615966796876,1.900500000000001,55371.49071833619
3452,10192205.16610866,930.5936190795744,1247.089377557009,1340.401000976562,2006.130126953125,1402.351684570312,-21049.25689644557,1399.142211914062,975.6253051757812,1.901100000000001,55371.44166640667
3453,10192205.16610866,930.2739278495,1247.091519245715,1340.44091796875,2006.12255859375,1402.340576171875,-21048.60963820168,1399.142944335938,976.8129272460938,1.901700000000001,55371.42695084476
3454,10192205.16610866,931.430894876122,1247.093579164382,1340.479125976562,2006.114990234375,1402.329711914062,-21049.53381885691,1399.1435546875,977.1984252929688,1.902300000000001,55371.26017502308
3455,10192205.16610866,930.6181313559424,1247.095533722794,1340.518432617188,2006.107421875,1402.31884765625,-21049.5219956494,1399.144287109375,977.2750854492188,1.902900000000001,55371.28960597744
3456,10192205.16610866,930.5917327025666,1247.097395523269,1340.556396484375,2006.099853515625,1402.308227539062,-21049.54471969598,1399.14501953125,976.41552734375,1.903500000000001,55371.16207206787
3457,10192205.16610866,930.6453216203076,1247.099167605227,1340.592895507812,2006.092163085938,1402.297729492188,-21049.78710704455,1399.145751953125,976.4052734375,1.904100000000001,55371.10811559067
3458,10192205.16610866,930.690452598707,1247.100830759583,1340.627807617188,2006.084594726562,1402.287231445312,-21049.07097528602,1399.146484375,976.6815185546876,1.904700000000001,55371.15226179146
3459,10192205.16610866,930.430407322438,1247.102446690715,1340.661376953125,2006.077026367188,1402.27685546875,-21050.31797664212,1399.147216796875,976.4482421875,1.905300000000001,55370.96586720031
